system:index,IDDIST,mean
00000000000000000132,010103,0.0050371001522876374
000000000000000001fd,010110,0.005795664017461606
0000000000000000022d,010109,0.0059571424262095905
00000000000000000237,010118,0.006715489245807101
0000000000000000023a,010101,0.005940431555346271
00000000000000000248,010112,0.0058547731367771545
00000000000000000250,010108,0.006585572156252942
00000000000000000256,010105,0.008077843044302212
00000000000000000261,010102,0.008621428636072744
00000000000000000262,010116,0.009151126008191908
000000000000000002ab,010104,0.007023034400641065
00000000000000000345,010107,0.009058616947303193
00000000000000000346,010117,0.0084909293164011
0000000000000000058a,010106,0.005219487822769697
00000000000000000612,010111,0.005724696410171074
00000000000000000642,010114,0.008102498892948756
00000000000000000644,010121,0.006865153384044476
00000000000000000656,010119,0.005799447955330117
00000000000000000665,010120,0.006376727517413417
00000000000000000667,010115,0.005881416806014917
0000000000000000066f,010113,0.005920175593099688
00000000000000000234,010206,0.005169935115469323
00000000000000000350,010201,0.0045315061014582336
00000000000000000636,010204,0.005748452321989438
0000000000000000063a,010203,0.006589302172818571
0000000000000000064a,010202,0.004372666915498523
00000000000000000698,010205,0.0065131636399250094
00000000000000000257,010303,0.0077681364729818405
0000000000000000025f,010309,0.007894803781643147
00000000000000000347,010311,0.007310264729014767
0000000000000000034b,010304,0.008162036025966246
0000000000000000062d,010306,0.008679546448610582
0000000000000000064c,010312,0.008562656460873503
00000000000000000657,010307,0.0083185023752982
00000000000000000659,010308,0.008770296026871007
0000000000000000065c,010305,0.008243782814022561
0000000000000000065d,010310,0.008898863428743978
0000000000000000065e,010302,0.00874595298023593
0000000000000000065f,010301,0.008038438450660563
00000000000000000265,010401,0.007759939174093972
00000000000000000699,010402,0.010287545812253185
0000000000000000069a,010403,0.008518551846925876
0000000000000000013c,010515,0.005958034277463737
0000000000000000013d,010504,0.005794350686253251
0000000000000000014a,010514,0.00487688665615259
00000000000000000187,010501,0.0068524620408695275
00000000000000000207,010520,0.00757531783192021
00000000000000000208,010518,0.008001520033982133
0000000000000000023c,010508,0.006315604891918115
00000000000000000249,010507,0.005428800455248946
0000000000000000024f,010506,0.00616876529084459
00000000000000000269,010517,0.005723022485094115
000000000000000002ac,010510,0.007225050936288019
000000000000000002ad,010505,0.0071322566602149305
00000000000000000344,010516,0.007346633175056958
00000000000000000352,010511,0.0054329494197681155
00000000000000000353,010519,0.005727545474454186
00000000000000000622,010509,0.00671604662206032
00000000000000000627,010502,0.006503926878213871
0000000000000000063f,010523,0.006705695306743189
00000000000000000641,010512,0.00658068459135636
00000000000000000652,010522,0.005551081374670142
00000000000000000664,010513,0.005742306590875345
00000000000000000673,010503,0.004862858990111428
00000000000000000674,010521,0.005747120758919435
0000000000000000013e,010603,0.0066133884467536146
0000000000000000022b,010604,0.006389701231623745
0000000000000000022e,010605,0.006020898339536223
00000000000000000239,010607,0.007418463888293039
00000000000000000252,010612,0.00685409571407368
0000000000000000060f,010601,0.006773998225984859
00000000000000000611,010606,0.007286955331678131
00000000000000000618,010602,0.006011148963448719
0000000000000000061b,010611,0.006251375714733614
0000000000000000062a,010608,0.006182494049162292
00000000000000000653,010609,0.006456513890548587
0000000000000000067c,010610,0.006359337341571876
00000000000000000209,010705,0.00793503675688836
0000000000000000025e,010706,0.0064463807078813965
00000000000000000264,010707,0.0055494694113066255
0000000000000000026c,010703,0.004280242349378222
0000000000000000034c,010704,0.0038883808323606803
00000000000000000633,010701,0.006367536018922876
00000000000000000687,010702,0.010555694063313902
000000000000000000e1,020104,0.0026465210100423105
000000000000000000f3,020107,0.0044711579402797585
000000000000000000f5,020103,0.003421261206405591
000000000000000000f6,020108,0.005616680613028757
000000000000000000f7,020109,0.00198135973877076
00000000000000000118,020111,0.005242049975487241
0000000000000000011b,020110,0.004329409764020825
0000000000000000011c,020105,0.0059726928731805105
00000000000000000156,020102,0.004170655986800871
00000000000000000158,020106,0.006028162853997598
0000000000000000027b,020112,0.006013521089453876
00000000000000000594,020101,0.006017723461699441
00000000000000000112,020205,0.006014917839246343
00000000000000000114,020203,0.005509308397059605
00000000000000000115,020204,0.005921461960831089
0000000000000000057c,020201,0.0065436937203038215
0000000000000000057f,020202,0.002832034688977417
000000000000000000c5,020305,0.004669849713298437
000000000000000000c7,020301,0.004364928670281639
000000000000000000cf,020303,0.004371883339885182
00000000000000000144,020304,0.0043602835729988874
00000000000000000244,020306,0.00446836373946935
00000000000000000246,020302,0.004420851738238032
0000000000000000010b,020402,0.006253846847091429
00000000000000000565,020401,0.006041978584243374
000000000000000000e6,020501,0.0053204236366076706
000000000000000000f1,020503,0.003991085153726731
000000000000000000f2,020505,0.005167933795686849
00000000000000000110,020504,0.00508329112754812
000000000000000002df,020507,0.002432414661797619
00000000000000000342,020509,0.005053971027502072
0000000000000000057e,020508,0.005061531521237316
000000000000000005a5,020502,0.00495159057835948
000000000000000005a9,020512,0.00493842671670961
000000000000000005ab,020511,0.005046614424301313
000000000000000005ad,020514,0.005150684705587964
000000000000000005b0,020510,0.004418700583566124
000000000000000005b1,020513,0.0050662506914258415
000000000000000005b2,020515,0.005316733079777455
000000000000000005c6,020506,0.004817473986405887
00000000000000000192,020611,0.0059685928243406365
00000000000000000281,020607,0.006219159233467528
00000000000000000284,020604,0.006109495705393408
00000000000000000285,020608,0.005822466197398036
00000000000000000289,020602,0.006468387962372048
0000000000000000028d,020610,0.006531935070037506
0000000000000000028e,020606,0.006158478227492849
0000000000000000028f,020605,0.006097928087635996
00000000000000000532,020609,0.006957763979426264
0000000000000000058b,020601,0.006285236100017734
0000000000000000058c,020603,0.006531935070037506
000000000000000000ce,020701,0.005608957998080214
00000000000000000331,020702,0.004930335874623332
00000000000000000534,020703,0.005431779622082094
00000000000000000157,020804,0.0018931841847779924
00000000000000000280,020803,3.277229427820528E-4
0000000000000000028b,020802,0.0010343730057881992
00000000000000000530,020801,5.710756534183729E-4
000000000000000000d2,020903,0.005249597392713453
000000000000000000fb,020901,0.005795599752192738
000000000000000000fd,020902,0.005548823908896218
000000000000000002f5,020907,0.005419442600059538
000000000000000005b7,020904,0.0053280911421866965
000000000000000005dc,020905,0.005732283852106411
000000000000000005dd,020906,0.00609615527818327
000000000000000000f9,021010,0.0045217269031364695
0000000000000000011a,021015,0.0045671555389093475
0000000000000000013f,021016,0.004372304859385477
00000000000000000143,021006,0.004631602146761905
00000000000000000154,021008,0.005153990898759326
00000000000000000245,021003,0.004826496290447584
00000000000000000282,021007,0.0048085356743074415
00000000000000000283,021012,0.0046721359875108726
00000000000000000286,021009,0.004792474776601389
00000000000000000287,021011,0.004486364894692013
0000000000000000028c,021005,0.004373252822913738
0000000000000000052e,021002,0.004387076874713629
0000000000000000058f,021013,0.0042835955634451086
00000000000000000590,021001,0.005184094778773445
00000000000000000591,021004,0.0050829751964139355
00000000000000000593,021014,0.004945615258544832
0000000000000000010e,021104,0.0036881665609388137
000000000000000002e1,021101,8.656513243769476E-4
00000000000000000581,021103,6.428835831378968E-4
000000000000000005c8,021102,0.004372828204471305
000000000000000005ce,021105,0.005196193584097769
000000000000000000cb,021203,0.0061176341169460954
000000000000000000cd,021206,0.004439520958872994
000000000000000000d1,021201,0.006841731361263533
00000000000000000292,021208,0.006840430989173589
00000000000000000336,021204,0.005967560463632898
00000000000000000533,021207,0.00637673462310717
00000000000000000536,021205,0.005834572490239586
000000000000000005d0,021209,0.005012971752994237
000000000000000005d5,021202,0.005650095736394158
000000000000000005d8,021210,0.0064356851076243235
00000000000000000293,021301,0.005791846674323127
00000000000000000332,021305,0.005510425586013109
00000000000000000334,021303,0.005247125121705225
00000000000000000337,021308,0.005781467037455518
00000000000000000535,021306,0.006483544452530601
00000000000000000537,021307,0.0064095799554086934
000000000000000005d1,021302,0.005894244365759117
000000000000000005d4,021304,0.005287075773453867
000000000000000000f8,021404,0.0038173250646996964
000000000000000002dc,021409,0.001372429055071619
000000000000000002dd,021405,0.001026732283751008
000000000000000005a8,021406,0.0036367076288116524
000000000000000005aa,021401,0.0036462318998784124
000000000000000005ac,021403,0.004967398418482231
000000000000000005bc,021402,0.002853204917028971
000000000000000005be,021410,0.0031527528560051435
000000000000000005c2,021408,0.004286910874435997
000000000000000005c3,021407,0.004713276902492432
000000000000000000fa,021510,0.005259939020564435
0000000000000000010d,021507,0.0060182759006314175
000000000000000002d1,021506,0.005092698758067193
000000000000000002f4,021508,0.006170872141795972
000000000000000002ff,021502,0.006720448012161565
00000000000000000300,021504,0.00590973848739822
00000000000000000301,021505,0.005611770052380919
0000000000000000056a,021509,0.004346283285986814
00000000000000000573,021503,0.0040607011592490964
000000000000000005b8,021511,0.006397681004159296
000000000000000005ba,021501,0.005878928952423381
000000000000000000d3,021603,0.004514190851045738
00000000000000000333,021602,0.00641390691642356
000000000000000005d6,021601,0.00619509621308253
000000000000000005db,021604,0.005057515512169765
000000000000000000e2,021701,0.0060802658472240475
000000000000000000e4,021710,0.005788582869953515
0000000000000000033f,021707,0.005300767741427362
00000000000000000340,021708,0.0034291553334569414
00000000000000000343,021706,0.0052733155936921065
00000000000000000539,021704,0.005467074268038233
00000000000000000582,021702,0.005450138070613439
00000000000000000599,021705,0.004642159370628266
000000000000000005c7,021709,0.00590917487222875
000000000000000005cd,021703,0.006633576971224141
000000000000000000c4,021805,0.0017456792927679993
000000000000000000c6,021803,
000000000000000000c8,021809,5.374171603406336E-4
000000000000000000cc,021806,7.782876939849745E-4
000000000000000000d0,021808,2.886800439294339E-4
00000000000000000335,021802,0.0026883315321327597
0000000000000000058e,021807,4.8639351076595097E-4
000000000000000005d9,021801,7.193071202641535E-4
000000000000000005da,021804,0.002686843984170791
0000000000000000010c,021901,0.00472411361472722
000000000000000002f3,021902,0.003709745678129842
000000000000000002f6,021910,0.0051088981003546115
000000000000000002f8,021904,0.005055845223586835
000000000000000002fc,021907,0.003914979185642645
000000000000000002fd,021905,0.004003973784071774
000000000000000005b3,021903,0.0039634165761461785
000000000000000005b5,021906,0.004226227871166647
000000000000000005bb,021908,0.004548598549597675
000000000000000005de,021909,0.005649039831092308
000000000000000000c9,022001,0.007021056043124503
00000000000000000141,022003,0.0068264508738726595
00000000000000000142,022006,0.006854136075424369
0000000000000000052d,022005,0.0039283126000292014
0000000000000000052f,022002,0.005346037144617692
00000000000000000531,022004,0.006548967681883353
00000000000000000538,022008,0.006813889686534119
0000000000000000058d,022007,0.0055572420959026855
000000000000000003b4,030106,0.004165471719391824
000000000000000003bd,030102,0.0041719566011969135
000000000000000003cc,030103,0.0043607978836726945
000000000000000003d3,030107,0.003601774075446509
000000000000000003d8,030101,0.003770910041660107
000000000000000003d9,030109,0.0038283166350749727
0000000000000000043a,030104,0.004132274847712557
00000000000000000488,030108,0.004148578816172884
00000000000000000491,030105,0.0037820930902311084
00000000000000000102,030204,0.0033080190954712734
00000000000000000174,030211,0.004454503868596405
000000000000000001b1,030201,0.004527649653113149
000000000000000001b2,030213,0.004214934505613256
000000000000000001b4,030215,0.0036551894754770966
000000000000000001cc,030210,0.004511262977559916
00000000000000000218,030207,0.00357471957973238
000000000000000003a2,030206,0.004248892002812002
000000000000000003a4,030214,0.0040747701191142585
000000000000000003a9,030212,0.0036208059920774115
000000000000000003ac,030218,0.00435564055541829
000000000000000003b1,030205,0.003921231348500471
000000000000000003c1,030217,0.004534692507088436
000000000000000003c3,030203,0.003920785905150711
000000000000000003da,030209,0.004065647033950674
0000000000000000040b,030216,0.004017670608818482
00000000000000000444,030219,0.004034716856345996
00000000000000000464,030202,0.004169080074607281
0000000000000000048c,030208,0.0035131242039930155
00000000000000000733,030220,0.004631894556194469
000000000000000001c6,030306,0.004537930800240749
000000000000000001cd,030302,0.00440523034388777
00000000000000000368,030303,0.004744461036084516
0000000000000000036a,030307,0.004494377135966948
00000000000000000372,030304,0.004246253328612146
00000000000000000375,030301,0.004401690669949509
00000000000000000390,030305,0.004415164404362693
0000000000000000016d,030402,0.004597514516596134
000000000000000001bf,030410,0.004366822145622139
000000000000000001c1,030417,0.004361998282192588
000000000000000001c5,030412,0.004418987073881008
000000000000000001c7,030413,0.004505248620627676
00000000000000000374,030406,0.004268267706803533
00000000000000000376,030403,0.0042662506287964135
0000000000000000037e,030407,0.004489212725519185
0000000000000000037f,030408,0.004411854154027624
00000000000000000380,030414,0.004322768874089668
00000000000000000392,030401,0.004364195181608605
0000000000000000039f,030416,0.004679175977016374
000000000000000003a5,030404,0.004115757489405378
000000000000000003b7,030405,0.004535394065224268
000000000000000003c5,030411,0.004174600550039845
000000000000000003c6,030409,0.004463085025116061
000000000000000003cb,030415,0.0039860078009614115
00000000000000000172,030506,0.004748014056851405
000000000000000001cb,030504,0.004366564338877763
000000000000000003ae,030501,0.004596334676790198
000000000000000003bb,030505,0.004408134672260087
000000000000000003cd,030503,0.004641000481488176
000000000000000003d4,030502,0.00438013491770315
000000000000000000c2,030607,0.003371212101767335
000000000000000001e7,030604,0.0035398183772789504
000000000000000003d7,030603,0.003505334334731385
0000000000000000040a,030608,0.003333866892768838
0000000000000000043c,030602,0.0032204735416661843
00000000000000000443,030601,0.003522604519353192
00000000000000000468,030606,0.00334228088530952
00000000000000000492,030605,0.0036636345230283184
00000000000000000740,030609,0.0033143200171636255
00000000000000000741,030610,0.0036807729407134543
00000000000000000744,030611,0.003661230364206371
0000000000000000016a,030710,0.005040546643407713
0000000000000000016e,030712,0.0048910771719061176
0000000000000000016f,030706,0.005025072842327184
000000000000000001be,030707,0.004948560432896463
0000000000000000036b,030713,0.004834479266523603
00000000000000000382,030714,0.004963901722251355
00000000000000000385,030708,0.00491605014162924
00000000000000000388,030701,0.00492856262325712
00000000000000000395,030705,0.0049021923802659625
00000000000000000398,030711,0.004923986690783555
0000000000000000039a,030709,0.005055978347950162
000000000000000003a8,030703,0.004391560939271345
000000000000000003bc,030704,0.00470726427174332
000000000000000003be,030702,0.004676242576061447
0000000000000000004d,040115,0.0016139406182679905
00000000000000000050,040127,0.0010373772274131351
00000000000000000051,040114,0.001200473410590649
00000000000000000052,040111,0.0018040256688361285
00000000000000000058,040122,0.0019658017578149407
00000000000000000059,040113,0.0020769023938559785
0000000000000000005a,040107,0.0019871420120996333
0000000000000000005b,040116,0.0022259455585387595
0000000000000000005d,040129,0.0019871420120996333
0000000000000000005e,040123,0.0018053368298274692
0000000000000000005f,040117,0.0019871420120996333
00000000000000000060,040105,0.0023519856834200393
00000000000000000061,040108,6.096439609639697E-4
00000000000000000062,040112,0.0022220307463020525
00000000000000000063,040121,1.921296149088762E-4
00000000000000000064,040101,0.0020888789975240913
00000000000000000066,040126,0.002258440639898188
00000000000000000067,040124,0.0014077709765293845
0000000000000000006a,040118,2.1943312150078437E-4
0000000000000000006c,040109,0.002605328878567729
0000000000000000006f,040110,0.0026119545974370327
00000000000000000070,040106,0.0026821619849873714
00000000000000000071,040102,0.0025703696029251463
00000000000000000079,040104,0.0023742799712388766
0000000000000000007c,040103,0.0026763614316314475
0000000000000000007e,040125,4.397015359745004E-4
0000000000000000007f,040120,4.921476931547231E-4
00000000000000000088,040128,0.0023838454704682936
00000000000000000089,040119,0.0026152737928567095
00000000000000000046,040201,
00000000000000000048,040202,
0000000000000000004c,040208,8.569924553227296E-4
00000000000000000055,040207,4.925268893403159E-4
00000000000000000068,040205,5.651608932992627E-4
0000000000000000006e,040204,3.809427488882187E-4
00000000000000000082,040206,2.621117303299891E-4
0000000000000000008c,040203,3.670082170229243E-4
00000000000000000092,040303,5.988212883820433E-4
00000000000000000095,040301,7.146954741405958E-4
00000000000000000097,040307,0.001244347761588611
000000000000000000a5,040308,8.102630279348909E-4
000000000000000000af,040313,7.279615811039029E-4
000000000000000000b1,040304,9.707492821512504E-4
000000000000000000b9,040309,9.366243100079309E-4
000000000000000000bd,040306,0.0020797121013323423
000000000000000000bf,040312,0.001714987171986738
00000000000000000306,040310,3.8012502145143897E-4
0000000000000000031c,040311,6.05565164282556E-4
00000000000000000729,040302,5.411993226803623E-4
0000000000000000072a,040305,9.417562698137364E-4
00000000000000000080,040413,2.407411617859909E-4
0000000000000000008d,040407,5.906912713772408E-4
0000000000000000008f,040401,4.529918496177087E-4
00000000000000000094,040411,0.001688916692601081
0000000000000000009a,040412,0.0016444365822156806
000000000000000000a7,040410,0.0023028931387443223
000000000000000000a8,040414,0.0028698174034420573
000000000000000000aa,040403,0.00230665584607568
000000000000000000b0,040408,0.0028999620695196716
000000000000000000bc,040402,0.003174260285263722
00000000000000000107,040405,0.0032780444237805397
0000000000000000011e,040409,0.003497111757556367
00000000000000000120,040404,0.0034322328659603446
0000000000000000031e,040406,0.0029933560483462853
00000000000000000081,040520,3.834243255512184E-4
0000000000000000008a,040508,0.002141695157199872
00000000000000000093,040511,0.0016500913131056803
00000000000000000098,040502,0.0030558429925673287
0000000000000000009b,040512,0.0028921837146082575
0000000000000000009e,040519,0.0029165516625837594
000000000000000000a1,040507,0.0017215301840953665
000000000000000000a2,040503,0.002636893679833561
000000000000000000a3,040514,0.0027290483374720438
000000000000000000ab,040501,0.0027895081075173973
000000000000000000ac,040506,0.002678592767811353
000000000000000000ae,040509,0.002675513715822979
000000000000000000b4,040513,0.00269159567158406
000000000000000000ba,040518,0.0028011500379358477
000000000000000000be,040510,0.002834885338660467
00000000000000000108,040504,0.0031003702799745113
00000000000000000109,040516,0.002969037784445536
00000000000000000124,040505,0.003607835120347158
00000000000000000317,040515,0.0032579399504313574
00000000000000000358,040517,0.003639357219202751
0000000000000000008e,040605,7.350299962456453E-4
00000000000000000096,040606,7.176475394136114E-4
0000000000000000009f,040601,6.637615277912335E-4
000000000000000000a9,040602,0.0010172884923978123
000000000000000000ad,040608,0.0018497142112285957
000000000000000000b8,040604,0.0030925993634191616
000000000000000000de,040603,0.003619187640435016
00000000000000000313,040607,0.003287511044198733
00000000000000000036,040706,8.972477096101781E-4
00000000000000000039,040703,0.001072070298860342
0000000000000000003b,040705,6.634267333779159E-4
0000000000000000003e,040704,6.360261224995481E-4
00000000000000000043,040702,6.230203128888976E-4
00000000000000000044,040701,5.440006943147199E-4
000000000000000000db,040806,0.0037414947022444125
000000000000000000dc,040804,0.0037993948074190424
00000000000000000126,040805,0.003759412569088488
00000000000000000305,040809,0.003255071597283721
00000000000000000307,040808,0.003191612898413644
0000000000000000030f,040807,0.0037797552559573327
00000000000000000310,040811,0.0034773908179880114
00000000000000000316,040801,0.003501330702920344
0000000000000000031d,040810,0.0034740932066174624
0000000000000000031f,040803,0.0038403165620427356
00000000000000000323,040802,0.003476315150554026
00000000000000000718,050106,0.00390883830233334
00000000000000000719,050105,0.00410144856832551
0000000000000000071b,050104,0.003749768111931452
0000000000000000071c,050110,0.0035796604962675185
0000000000000000071d,050102,0.003912333203947043
0000000000000000071e,050114,0.005362326345322942
0000000000000000071f,050116,0.003300783920201836
00000000000000000720,050112,0.004167366209506846
00000000000000000721,050113,0.003431286932045197
00000000000000000722,050115,0.003297726106083752
00000000000000000723,050101,0.003304909394718871
00000000000000000724,050109,0.0038866697489036406
00000000000000000725,050103,0.0035512641275606467
00000000000000000726,050111,0.0037656197430413524
00000000000000000727,050107,0.002838811871948051
00000000000000000728,050108,0.003007669115984552
0000000000000000070c,050206,0.00510585387130735
0000000000000000070d,050204,0.004630951570787676
00000000000000000712,050201,0.004342431577692487
00000000000000000715,050203,0.004469569875747344
00000000000000000716,050202,0.005154165402474196
00000000000000000717,050205,0.005306231434653028
0000000000000000047b,050302,0.004334812526388827
0000000000000000047d,050304,0.00425956385784879
00000000000000000485,050303,0.004494147780407442
00000000000000000487,050301,0.0045927884308149215
000000000000000001e2,050404,0.0029734888802395473
000000000000000001e3,050403,0.002929568905317031
000000000000000001e9,050407,0.005100633449032326
000000000000000001ea,050406,0.004609517580293853
000000000000000001eb,050408,0.005669523467087736
000000000000000001f1,050409,0.007016017479149418
0000000000000000070e,050405,0.003601956839115309
0000000000000000070f,050410,0.004311900341400056
0000000000000000072e,050401,0.0032180367866525054
00000000000000000734,050411,0.007233404251636528
00000000000000000736,050402,0.00546448057116646
0000000000000000073d,050412,0.004014732724820837
000000000000000001e4,050508,0.0040505358869419115
000000000000000001e8,050511,0.0043561303872304245
000000000000000001ec,050502,0.003457979760038741
000000000000000001ed,050509,0.003205648037600457
000000000000000001ee,050504,0.003883766514349792
000000000000000001ef,050501,0.003964272962248968
000000000000000001f0,050510,0.003369744297450959
00000000000000000710,050507,0.003976507985929995
00000000000000000711,050503,0.004887080287455122
0000000000000000071a,050506,0.0038676036682403713
00000000000000000743,050505,0.0037212848139785634
00000000000000000477,050618,0.0046655408660753106
000000000000000006d5,050617,0.0022377661549439804
000000000000000006d7,050621,0.0017245432670591149
000000000000000006d8,050615,0.0034866771388996215
000000000000000006dd,050619,0.0015875395972376484
000000000000000006df,050614,0.0018331911927838762
000000000000000006e0,050605,0.003115484563323248
000000000000000006e1,050616,0.00404817655259138
000000000000000006f1,050609,0.003004437564925316
000000000000000006f2,050606,0.004293071843244492
000000000000000006f3,050611,0.00397628072928749
000000000000000006f4,050603,0.003613202605421227
000000000000000006f5,050612,0.0026520752735770974
000000000000000006f6,050613,0.0033773336621030197
000000000000000006f7,050604,0.0036550911829564877
000000000000000006fa,050607,0.0030469016775860223
000000000000000006fb,050608,0.0039759864850235655
000000000000000006fc,050610,0.0029855633603046833
000000000000000006ff,050602,0.00434249242149276
00000000000000000703,050601,0.003946978066062961
00000000000000000704,050620,0.0037610007860252904
000000000000000006d6,050708,0.0037944771871991894
000000000000000006d9,050703,0.003943546710296724
000000000000000006e9,050705,0.0015702465653791757
000000000000000006ea,050706,0.00290061167018298
000000000000000006ee,050702,0.0030837337567813533
000000000000000006f0,050701,0.003973532915231567
000000000000000006f8,050707,0.0033269845311111276
00000000000000000702,050704,0.003424052105595286
000000000000000006de,050806,0.003713270562862482
000000000000000006e4,050803,0.003502085815897713
000000000000000006e5,050810,0.0030206810360535953
000000000000000006e6,050801,0.00291375910650291
000000000000000006e7,050809,0.003588367735271255
000000000000000006e8,050807,0.00307711349344667
000000000000000006eb,050804,0.003166313673306871
000000000000000006ec,050805,0.0031984569351684055
000000000000000006ed,050802,0.003396536923632294
000000000000000006ef,050808,0.0033451216247163676
00000000000000000478,050908,0.004516834079279009
00000000000000000479,050905,0.003845037899197552
0000000000000000047a,050907,0.004033032983156485
00000000000000000480,050909,0.003869995734334762
00000000000000000481,050901,0.003787701822195666
00000000000000000482,050904,0.003709488902479242
00000000000000000484,050903,0.0036687532258577746
000000000000000006f9,050911,0.0042589558234149534
000000000000000006fd,050910,0.004151285873854587
00000000000000000700,050906,0.003931334802845434
00000000000000000706,050902,0.0036433921681957955
0000000000000000047f,051005,0.0038630406431296328
00000000000000000486,051010,0.0037946932822057805
000000000000000006da,051011,0.004602407156026575
000000000000000006dc,051012,0.004681800166457386
000000000000000006e2,051008,0.004427696407628786
000000000000000006e3,051002,0.004468025940743188
000000000000000006fe,051004,0.0037909552744596416
00000000000000000701,051003,0.0039933091729370575
00000000000000000707,051006,0.003882901755946483
00000000000000000708,051009,0.004294714717590369
00000000000000000709,051007,0.004105796039220447
0000000000000000070b,051001,0.004084431034565227
0000000000000000047c,051103,0.0036350647479872
0000000000000000047e,051105,0.003793580312217631
00000000000000000483,051106,0.0036560859555877455
000000000000000006db,051101,0.003943115219997566
00000000000000000705,051102,0.0037019235706388324
0000000000000000070a,051107,0.003583474998231128
00000000000000000713,051104,0.003976784937146901
00000000000000000714,051108,0.004206041469384103
000000000000000000e8,060103,0.009904666825229344
0000000000000000053e,060108,0.008410301717574979
00000000000000000548,060106,0.006557807946342113
0000000000000000054b,060109,0.008250177361630848
0000000000000000054c,060107,0.007951890163058754
00000000000000000550,060111,0.00649974019459086
00000000000000000556,060104,0.005567206526226504
0000000000000000055e,060102,0.006607677899716702
00000000000000000561,060110,0.005301343877169348
00000000000000000562,060112,0.0076943078362676455
00000000000000000584,060101,0.008715962798372952
00000000000000000603,060105,0.006961900832280442
00000000000000000159,060201,0.003907846055594665
00000000000000000204,060203,0.003550485444812149
00000000000000000558,060204,0.003586853368774355
00000000000000000579,060202,0.004542020231303201
000000000000000000f0,060305,0.0048548115109485574
00000000000000000137,060304,0.005673278789905082
0000000000000000018b,060303,0.004470131297391048
00000000000000000544,060308,0.004983188703819125
00000000000000000583,060306,0.004913277816579113
00000000000000000589,060309,0.006091890802428098
000000000000000005a3,060310,0.00539524018007415
000000000000000005fe,060311,0.004716785517733696
00000000000000000617,060302,0.004101512979936814
00000000000000000620,060312,0.004655795502084194
00000000000000000662,060301,0.004518562618021734
0000000000000000066b,060307,0.004312785822639974
00000000000000000139,060415,0.0030958928703340182
0000000000000000014e,060418,0.0031524514540197278
00000000000000000150,060416,0.0030560702507160032
00000000000000000189,060411,0.002793701970194748
0000000000000000018c,060403,0.004895263023225898
0000000000000000018d,060404,0.006010597119339447
0000000000000000024b,060405,0.005937181649756865
0000000000000000024c,060412,0.004181829290683501
00000000000000000351,060407,0.004643332244080682
00000000000000000610,060402,0.005817903256645552
00000000000000000613,060406,0.005361570467996678
00000000000000000616,060413,0.004328640670120259
00000000000000000619,060410,0.006352378126542612
00000000000000000626,060414,0.005964245103330079
0000000000000000062c,060401,0.006259612432086151
0000000000000000064e,060417,0.005614578759612915
0000000000000000064f,060409,0.0030193297973868617
00000000000000000677,060408,0.005895405169985987
0000000000000000067a,060419,0.005036996275915109
00000000000000000018,060505,0.001730651845174242
0000000000000000001a,060503,0.001502605941034491
00000000000000000546,060502,0.006064097205883309
00000000000000000549,060507,0.0032851613033208693
0000000000000000054a,060508,0.0016565703536958235
0000000000000000055b,060504,0.002621609877989502
0000000000000000055d,060506,0.0037448256101435696
00000000000000000564,060501,0.005481672061958574
0000000000000000013a,060601,0.004453621590558675
00000000000000000188,060607,0.0033266708511358817
